url	first_seen	portal	title	company	status
https://job-boards.greenhouse.io/celonis/jobs/7635342003?gh_jid=7635342003	2026-05-29	greenhouse-api	Lead Value Engineering - Consumer Packaged Good and Retail	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7544126003?gh_jid=7544126003	2026-05-29	greenhouse-api	Manager, Value Engineering - Public Sector Transformation	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7618605003?gh_jid=7618605003	2026-05-29	greenhouse-api	Principal AI Deployment Architect	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7749204003?gh_jid=7749204003	2026-05-29	greenhouse-api	Principal Client Value Partner - Retail	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7532066003?gh_jid=7532066003	2026-05-29	greenhouse-api	Principal Consultant - AI Governance 	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7704260003?gh_jid=7704260003	2026-05-29	greenhouse-api	Senior AI Deployment Architect 	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7614505003?gh_jid=7614505003	2026-05-29	greenhouse-api	Senior Applied AI Engineer (Value Engineering) - EMEA/UKIE	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7695048003?gh_jid=7695048003	2026-05-29	greenhouse-api	Senior Applied AI Solutions Consultant 	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7731772003?gh_jid=7731772003	2026-05-29	greenhouse-api	Senior Integration & Automation Engineer	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7638119003?gh_jid=7638119003	2026-05-29	greenhouse-api	Senior Product Manager - Celonis Labs	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7687708003?gh_jid=7687708003	2026-05-29	greenhouse-api	Senior Product Manager - Extractors (Data Integration)	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7678804003?gh_jid=7678804003	2026-05-29	greenhouse-api	Senior Software Engineer - Orchestration and Automation	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7677452003?gh_jid=7677452003	2026-05-29	greenhouse-api	Senior Solutions Architect	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7750227003?gh_jid=7750227003	2026-05-29	greenhouse-api	Strategic Applied AI Solutions Consultant	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7657903003?gh_jid=7657903003	2026-05-29	greenhouse-api	Territory Partner Manager (Mumbai)	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7702268003?gh_jid=7702268003	2026-05-29	greenhouse-api	Workday Integration & Automation Sr. Engineer	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7737493003?gh_jid=7737493003	2026-05-29	greenhouse-api	Working Student AI & Management Consulting (Nordics)	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7713599003?gh_jid=7713599003	2026-05-29	greenhouse-api	Working Student Applied AI Brand Solutions 	Celonis	added
https://job-boards.greenhouse.io/celonis/jobs/7746655003?gh_jid=7746655003	2026-05-29	greenhouse-api	Working Student Applied AI Solution Consulting (Nordics)	Celonis	added
https://job-boards.greenhouse.io/contentful/jobs/6137574	2026-05-29	greenhouse-api	Business Development Representative, Commercial- French speaking (f/m/d)	Contentful	added
https://job-boards.greenhouse.io/contentful/jobs/5853004	2026-05-29	greenhouse-api	Business Development Representative, Enterprise - French speaking (f/m/d)	Contentful	added
https://job-boards.greenhouse.io/contentful/jobs/5853009	2026-05-29	greenhouse-api	Business Development Representative, Enterprise- German speaking (f/m/d)	Contentful	added
https://job-boards.greenhouse.io/contentful/jobs/6671440	2026-05-29	greenhouse-api	Business Development Representative, Enterprise- Italian Speaking (f/m/d)	Contentful	added
https://job-boards.greenhouse.io/contentful/jobs/6696223	2026-05-29	greenhouse-api	Business Development Representative, Enterprise- Spanish speaking (f/m/d)	Contentful	added
https://job-boards.greenhouse.io/contentful/jobs/5852946	2026-05-29	greenhouse-api	Business Development Representative, Mid Market UKI (f/m/d)	Contentful	added
https://job-boards.greenhouse.io/contentful/jobs/7177651	2026-05-29	greenhouse-api	Mid Market Account Executive - UKI (f/m/d)	Contentful	added
https://job-boards.greenhouse.io/contentful/jobs/7776562	2026-05-29	greenhouse-api	Senior Backend Engineer - AI Platform (f/m/d)	Contentful	added
https://job-boards.greenhouse.io/contentful/jobs/7682062	2026-05-29	greenhouse-api	Senior Platform Engineer (f/m/d)	Contentful	added
https://job-boards.greenhouse.io/contentful/jobs/7635752	2026-05-29	greenhouse-api	Senior Product Manager (f/m/d)	Contentful	added
https://getyourguide.careers/jobs/7894530?gh_jid=7894530	2026-05-29	greenhouse-api	AI/ML Manager, Supply Data Products	GetYourGuide	added
https://getyourguide.careers/jobs/7541247?gh_jid=7541247	2026-05-29	greenhouse-api	B2B Lifecycle & CRM Campaign Lead	GetYourGuide	added
https://getyourguide.careers/jobs/7657103?gh_jid=7657103	2026-05-29	greenhouse-api	Lead Product Manager, Paid Search	GetYourGuide	added
https://getyourguide.careers/jobs/6687709?gh_jid=6687709	2026-05-29	greenhouse-api	Legal Trainee (Rechtsreferendar)	GetYourGuide	added
https://getyourguide.careers/jobs/7837878?gh_jid=7837878	2026-05-29	greenhouse-api	Paid Search Lead (Ad Asset Intelligence & Automation)	GetYourGuide	added
https://getyourguide.careers/jobs/7738772?gh_jid=7738772	2026-05-29	greenhouse-api	Senior AI Governance Engineer	GetYourGuide	added
https://getyourguide.careers/jobs/7422312?gh_jid=7422312	2026-05-29	greenhouse-api	Senior Engineering Manager, AI Platform	GetYourGuide	added
https://getyourguide.careers/jobs/7837883?gh_jid=7837883	2026-05-29	greenhouse-api	Senior Legal Counsel - Data, Privacy & AI	GetYourGuide	added
https://getyourguide.careers/jobs/7594703?gh_jid=7594703	2026-05-29	greenhouse-api	Senior ML Ops Engineer, AI Platform Team	GetYourGuide	added
https://getyourguide.careers/jobs/7887400?gh_jid=7887400	2026-05-29	greenhouse-api	Senior Product Manager, B2B 	GetYourGuide	added
https://getyourguide.careers/jobs/7552392?gh_jid=7552392	2026-05-29	greenhouse-api	Senior Product Manager, Connectivity 	GetYourGuide	added
https://getyourguide.careers/jobs/7865219?gh_jid=7865219	2026-05-29	greenhouse-api	Senior Product Manager, Discovery (B2C) 	GetYourGuide	added
https://getyourguide.careers/jobs/7920675?gh_jid=7920675	2026-05-29	greenhouse-api	Senior UX Manager (Payments, Checkout & Post-Booking) 	GetYourGuide	added
https://n26.com/en-eu/careers/positions/7806657?gh_jid=7806657	2026-05-29	greenhouse-api	Banking Operations Analyst 	N26	added
https://n26.com/en-eu/careers/positions/7861627?gh_jid=7861627	2026-05-29	greenhouse-api	Complaints Process Manager (German Market)	N26	added
https://n26.com/en-eu/careers/positions/7912271?gh_jid=7912271	2026-05-29	greenhouse-api	Head of AI Products	N26	added
https://n26.com/en-eu/careers/positions/7953649?gh_jid=7953649	2026-05-29	greenhouse-api	Head of Data Science - Generative AI	N26	added
https://n26.com/en-eu/careers/positions/7941727?gh_jid=7941727	2026-05-29	greenhouse-api	Operations Manager - Complaints Management (German Market)	N26	added
https://n26.com/en-eu/careers/positions/7941731?gh_jid=7941731	2026-05-29	greenhouse-api	Operations Manager - Complaints Management  (Germany) - Relocation to Madrid	N26	added
https://n26.com/en-eu/careers/positions/7646172?gh_jid=7646172	2026-05-29	greenhouse-api	Regulatory Reporting Manager (German fluent, remote contract in Germany or Spain)	N26	added
https://n26.com/en-eu/careers/positions/7597686?gh_jid=7597686	2026-05-29	greenhouse-api	Senior Full-Stack Security Automation Engineer	N26	added
https://n26.com/en-eu/careers/positions/7682984?gh_jid=7682984	2026-05-29	greenhouse-api	Senior Legal Counsel Banking Law	N26	added
https://n26.com/en-eu/careers/positions/7704226?gh_jid=7704226	2026-05-29	greenhouse-api	(Senior) Product Manager - Onboarding & KYC	N26	added
https://n26.com/en-eu/careers/positions/7140089?gh_jid=7140089	2026-05-29	greenhouse-api	Senior Product Manager - Payments Platform (Backend)	N26	added
https://n26.com/en-eu/careers/positions/7653388?gh_jid=7653388	2026-05-29	greenhouse-api	Senior Product Manager - Runtime Platform	N26	added
https://traderepublic.com/en-de/about?jobId=7539278003&gh_jid=7539278003	2026-05-29	greenhouse-api	Mobile Test Automation Specialist (Berlin/London/Paris)	Trade Republic	added
https://traderepublic.com/en-de/about?jobId=7509277003&gh_jid=7509277003	2026-05-29	greenhouse-api	Paid Social & Search Manager	Trade Republic	added
https://traderepublic.com/en-de/about?jobId=7685052003&gh_jid=7685052003	2026-05-29	greenhouse-api	Senior Kafka Platform Engineer	Trade Republic	added
https://traderepublic.com/en-de/about?jobId=7685049003&gh_jid=7685049003	2026-05-29	greenhouse-api	Senior PostgreSQL Platform Engineer	Trade Republic	added
https://traderepublic.com/en-de/about?jobId=5614731003&gh_jid=5614731003	2026-05-29	greenhouse-api	Senior Technical Product Manager	Trade Republic	added
https://traderepublic.com/en-de/about?jobId=6551435003&gh_jid=6551435003	2026-05-29	greenhouse-api	Senior Technical Product Manager - Banking infra	Trade Republic	added
https://traderepublic.com/en-de/about?jobId=7548600003&gh_jid=7548600003	2026-05-29	greenhouse-api	Working Student – Corporate IT & Operations (m/f/d)	Trade Republic	added
https://careers.hellofresh.com/global/en/job/7898549?gh_jid=7898549	2026-05-29	greenhouse-api	Anlagentechniker (all genders)	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7586851?gh_jid=7586851	2026-05-29	greenhouse-api	Area Manager I - Fulfillment	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7549573?gh_jid=7549573	2026-05-29	greenhouse-api	Associate Director of Retail Media Operations & Inventory (all genders)	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7722066?gh_jid=7722066	2026-05-29	greenhouse-api	Automation Engineer	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7869765?gh_jid=7869765	2026-05-29	greenhouse-api	Automation Engineer (all genders)	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7522444?gh_jid=7522444	2026-05-29	greenhouse-api	DC Senior Supply Chain Manager (H/F/X)	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7608865?gh_jid=7608865	2026-05-29	greenhouse-api	Facilities & Maintenance Manager	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7672162?gh_jid=7672162	2026-05-29	greenhouse-api	Facilities & Maintenance Manager (all genders)	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7553086?gh_jid=7553086	2026-05-29	greenhouse-api	Fulfillment Operations Specialist	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7835861?gh_jid=7835861	2026-05-29	greenhouse-api	[HELLOCONNECT] Sustainability Coordinator	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7605901?gh_jid=7605901	2026-05-29	greenhouse-api	Maintenance Fitter	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7774991?gh_jid=7774991	2026-05-29	greenhouse-api	Maintenance Planner/Scheduler 	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7897141?gh_jid=7897141	2026-05-29	greenhouse-api	Maintenance Technician (all genders)	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7931060?gh_jid=7931060	2026-05-29	greenhouse-api	Maintenance Technician I	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7776415?gh_jid=7776415	2026-05-29	greenhouse-api	Maintenance Technician I 	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7813114?gh_jid=7813114	2026-05-29	greenhouse-api	Maintenance Technician II	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7834256?gh_jid=7834256	2026-05-29	greenhouse-api	Maintenance Technician III	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7792121?gh_jid=7792121	2026-05-29	greenhouse-api	Maintenance Technician III 	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7423946?gh_jid=7423946	2026-05-29	greenhouse-api	Market Automation Engineer (f/m/x)	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7874237?gh_jid=7874237	2026-05-29	greenhouse-api	Marketing Manager, Paid Search	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7818200?gh_jid=7818200	2026-05-29	greenhouse-api	Multi Skilled Engineer	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7818196?gh_jid=7818196	2026-05-29	greenhouse-api	Multi Skilled Maintenance Engineer	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7592342?gh_jid=7592342	2026-05-29	greenhouse-api	Operations Trainer 	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7916926?gh_jid=7916926	2026-05-29	greenhouse-api	Principal Product Manager, Loyalty & Referrals	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7916922?gh_jid=7916922	2026-05-29	greenhouse-api	Principal Product Manager, Loyalty & Referrals 	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7742572?gh_jid=7742572	2026-05-29	greenhouse-api	Quality and Training Officer	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7649239?gh_jid=7649239	2026-05-29	greenhouse-api	Schichtleiter Maintenance (all genders)	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7359464?gh_jid=7359464	2026-05-29	greenhouse-api	 Senior Director, Paid Social	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7808684?gh_jid=7808684	2026-05-29	greenhouse-api	Staff Product Manager, Growth	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7594595?gh_jid=7594595	2026-05-29	greenhouse-api	Staff Product Manager, Growth 	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7908866?gh_jid=7908866	2026-05-29	greenhouse-api	Supply Chain Development Planner	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7818358?gh_jid=7818358	2026-05-29	greenhouse-api	Sustainability Manager	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7703792?gh_jid=7703792	2026-05-29	greenhouse-api	Teamleiter Instandhaltung – Schichtbetrieb (all genders)	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7894563?gh_jid=7894563	2026-05-29	greenhouse-api	Teamleiter Lagerlogistik (all genders)	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7803266?gh_jid=7803266	2026-05-29	greenhouse-api	[US DC] Associate Maintenance Manager	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7699418?gh_jid=7699418	2026-05-29	greenhouse-api	[US-DC] Director, Fulfillment	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7894705?gh_jid=7894705	2026-05-29	greenhouse-api	[US DC] Senior Maintenance Manager	HelloFresh	added
https://careers.hellofresh.com/global/en/job/7793334?gh_jid=7793334	2026-05-29	greenhouse-api	[US-HQ] Retail Product Development Manager	HelloFresh	added
https://sumup.com/careers/positions/7875332002?gh_jid=7875332002	2026-05-29	greenhouse-api	Agent Commercial(e) Terrain Freelance – Calais 	SumUp	added
https://sumup.com/careers/positions/7875302002?gh_jid=7875302002	2026-05-29	greenhouse-api	Agent Commercial(e) Terrain (freelance) – Dunkerque	SumUp	added
https://sumup.com/careers/positions/8118920002?gh_jid=8118920002	2026-05-29	greenhouse-api	Agenti di Commercio/ Consulenti di vendita/ Procacciatori di Affari - P.Iva (ABRUZZO E MOLISE)	SumUp	added
https://sumup.com/careers/positions/8119003002?gh_jid=8119003002	2026-05-29	greenhouse-api	Agenti di Commercio/ Consulenti di vendita/ Procacciatori di Affari - P.Iva (CAMPANIA)	SumUp	added
https://sumup.com/careers/positions/8570775002?gh_jid=8570775002	2026-05-29	greenhouse-api	Agenti di Commercio/ Consulenti di vendita/ Procacciatori di Affari - P.Iva Friuli-Venezia Giulia 	SumUp	added
https://sumup.com/careers/positions/8570754002?gh_jid=8570754002	2026-05-29	greenhouse-api	Agenti di Commercio/ Consulenti di vendita/ Procacciatori di Affari - P.Iva - Liguria 	SumUp	added
https://sumup.com/careers/positions/8570763002?gh_jid=8570763002	2026-05-29	greenhouse-api	Agenti di Commercio/ Consulenti di vendita/ Procacciatori di Affari - P.Iva Lombardia 	SumUp	added
https://sumup.com/careers/positions/8118762002?gh_jid=8118762002	2026-05-29	greenhouse-api	Agenti di Commercio/ Consulenti di vendita/ Procacciatori di Affari - P.Iva (MARCHE E UMBRIA)	SumUp	added
https://sumup.com/careers/positions/8424312002?gh_jid=8424312002	2026-05-29	greenhouse-api	Agenti di Commercio/ Consulenti di vendita/ Procacciatori di Affari - P.Iva - Piemonte 	SumUp	added
https://sumup.com/careers/positions/8114250002?gh_jid=8114250002	2026-05-29	greenhouse-api	Agenti di Commercio/ Consulenti di vendita/ Procacciatori di Affari - P.Iva (PUGLIA - BASILICATA)	SumUp	added
https://sumup.com/careers/positions/8119004002?gh_jid=8119004002	2026-05-29	greenhouse-api	Agenti di Commercio/ Consulenti di vendita/ Procacciatori di Affari - P.Iva (SICILIA e CALABRIA)	SumUp	added
https://sumup.com/careers/positions/8570784002?gh_jid=8570784002	2026-05-29	greenhouse-api	Agenti di Commercio/ Consulenti di vendita/ Procacciatori di Affari - P.Iva Trentino- Alto Adige 	SumUp	added
https://sumup.com/careers/positions/8570743002?gh_jid=8570743002	2026-05-29	greenhouse-api	Agenti di Commercio/ Consulenti di vendita/ Procacciatori di Affari - P.Iva - Valle D'Aosta	SumUp	added
https://sumup.com/careers/positions/8570770002?gh_jid=8570770002	2026-05-29	greenhouse-api	Agenti di Commercio/ Consulenti di vendita/ Procacciatori di Affari - P.Iva Veneto 	SumUp	added
https://sumup.com/careers/positions/8432957002?gh_jid=8432957002	2026-05-29	greenhouse-api	AREZZO - Agenti di Vendita - P.Iva	SumUp	added
https://sumup.com/careers/positions/8118923002?gh_jid=8118923002	2026-05-29	greenhouse-api	Commercial(e) Terrain Confirmé (H/F) – Lille et sa métropole  CDI	SumUp	added
https://sumup.com/careers/positions/7875334002?gh_jid=7875334002	2026-05-29	greenhouse-api	Commercial(e) Terrain Freelance – Amiens	SumUp	added
https://sumup.com/careers/positions/7993293002?gh_jid=7993293002	2026-05-29	greenhouse-api	Commercial(e) Terrain Indépendant(e)	SumUp	added
https://sumup.com/careers/positions/8354954002?gh_jid=8354954002	2026-05-29	greenhouse-api	Commercial(e) Terrain - Indépendant (Freelance)	SumUp	added
https://sumup.com/careers/positions/7875352002?gh_jid=7875352002	2026-05-29	greenhouse-api	 Commercial Terrain - Indépendant (Freelance)	SumUp	added
https://sumup.com/careers/positions/7988613002?gh_jid=7988613002	2026-05-29	greenhouse-api	Commercial Terrain - Indépendant (Freelance)	SumUp	added
https://sumup.com/careers/positions/8511537002?gh_jid=8511537002	2026-05-29	greenhouse-api	Commercial Terrain - Indépendant (Freelance)- Avignon	SumUp	added
https://sumup.com/careers/positions/8505515002?gh_jid=8505515002	2026-05-29	greenhouse-api	Commercial Terrain - Indépendant (Freelance)- Bordeaux	SumUp	added
https://sumup.com/careers/positions/8511538002?gh_jid=8511538002	2026-05-29	greenhouse-api	Commercial Terrain - Indépendant (Freelance)- Nîmes	SumUp	added
https://sumup.com/careers/positions/7868915002?gh_jid=7868915002	2026-05-29	greenhouse-api	Commercial Terrain Indépendant – SumUp (Strasbourg)	SumUp	added
https://sumup.com/careers/positions/7303394002?gh_jid=7303394002	2026-05-29	greenhouse-api	Customer Support Agent	SumUp	added
https://sumup.com/careers/positions/8340139002?gh_jid=8340139002	2026-05-29	greenhouse-api	Customer Support Agent - DE	SumUp	added
https://sumup.com/careers/positions/8340138002?gh_jid=8340138002	2026-05-29	greenhouse-api	Customer Support Agent- DE	SumUp	added
https://sumup.com/careers/positions/8340156002?gh_jid=8340156002	2026-05-29	greenhouse-api	Customer Support Agent- French	SumUp	added
https://sumup.com/careers/positions/8340130002?gh_jid=8340130002	2026-05-29	greenhouse-api	Customer Support Agent- IT 	SumUp	added
https://sumup.com/careers/positions/8467940002?gh_jid=8467940002	2026-05-29	greenhouse-api	EMILIA ROMAGNA Agenti di Vendita - P.Iva	SumUp	added
https://sumup.com/careers/positions/8530960002?gh_jid=8530960002	2026-05-29	greenhouse-api	Engineering Manager - Edge AI	SumUp	added
https://sumup.com/careers/positions/8567336002?gh_jid=8567336002	2026-05-29	greenhouse-api	Executivo(a) de Vendas l Caucaia - CE	SumUp	added
https://sumup.com/careers/positions/8424152002?gh_jid=8424152002	2026-05-29	greenhouse-api	(FERRARA) Agenti di Vendita - P.Iva	SumUp	added
https://sumup.com/careers/positions/8478931002?gh_jid=8478931002	2026-05-29	greenhouse-api	Field Sales Consultant / Commerciale Terrain	SumUp	added
https://sumup.com/careers/positions/8456628002?gh_jid=8456628002	2026-05-29	greenhouse-api	Field Sales Consultant / Terenski Prodajni Predstavnik	SumUp	added
https://sumup.com/careers/positions/8450896002?gh_jid=8450896002	2026-05-29	greenhouse-api	Fraud Prevention Agent II	SumUp	added
https://sumup.com/careers/positions/8435129002?gh_jid=8435129002	2026-05-29	greenhouse-api	FROSINONE - Agenti di Vendita - P.Iva	SumUp	added
https://sumup.com/careers/positions/8066192002?gh_jid=8066192002	2026-05-29	greenhouse-api	Independent Sales Agents (ISA) -Merchant Services across the  US	SumUp	added
https://sumup.com/careers/positions/8435161002?gh_jid=8435161002	2026-05-29	greenhouse-api	LATINA - Agenti di Vendita - P.Iva	SumUp	added
https://sumup.com/careers/positions/8467953002?gh_jid=8467953002	2026-05-29	greenhouse-api	LAZIO - Agenti di Vendita - P.Iva	SumUp	added
https://sumup.com/careers/positions/8467955002?gh_jid=8467955002	2026-05-29	greenhouse-api	LAZIO provincia - Agenti di Vendita - P.Iva	SumUp	added
https://sumup.com/careers/positions/8432956002?gh_jid=8432956002	2026-05-29	greenhouse-api	LIVORNO - Agenti di Vendita - P.Iva	SumUp	added
https://sumup.com/careers/positions/8432963002?gh_jid=8432963002	2026-05-29	greenhouse-api	LUCCA - Agenti di Vendita - P.Iva	SumUp	added
https://sumup.com/careers/positions/8529486002?gh_jid=8529486002	2026-05-29	greenhouse-api	MLRO- GRC & Risk	SumUp	added
https://sumup.com/careers/positions/8424149002?gh_jid=8424149002	2026-05-29	greenhouse-api	(MODENA) Agenti di Vendita - P.Iva	SumUp	added
https://sumup.com/careers/positions/8424150002?gh_jid=8424150002	2026-05-29	greenhouse-api	(PARMA) Agenti di Vendita - P.Iva	SumUp	added
https://sumup.com/careers/positions/8424153002?gh_jid=8424153002	2026-05-29	greenhouse-api	(PIACENZA) Agenti di Vendita - P.Iva	SumUp	added
https://sumup.com/careers/positions/8432958002?gh_jid=8432958002	2026-05-29	greenhouse-api	PISA - Agenti di Vendita - P.Iva	SumUp	added
https://sumup.com/careers/positions/8432955002?gh_jid=8432955002	2026-05-29	greenhouse-api	PRATO - Agenti di Vendita - P.Iva	SumUp	added
https://sumup.com/careers/positions/8498278002?gh_jid=8498278002	2026-05-29	greenhouse-api	Product Manager, Partnerships	SumUp	added
https://sumup.com/careers/positions/8424147002?gh_jid=8424147002	2026-05-29	greenhouse-api	(RAVENNA) Agenti di Vendita - P.Iva	SumUp	added
https://sumup.com/careers/positions/8424151002?gh_jid=8424151002	2026-05-29	greenhouse-api	(REGGIO EMILIA) Agenti di Vendita - P.Iva	SumUp	added
https://sumup.com/careers/positions/8435199002?gh_jid=8435199002	2026-05-29	greenhouse-api	RIETI - Agenti di Vendita - P.Iva	SumUp	added
https://sumup.com/careers/positions/8424146002?gh_jid=8424146002	2026-05-29	greenhouse-api	(RIMINI) Agenti di Vendita - P.Iva	SumUp	added
https://sumup.com/careers/positions/8336127002?gh_jid=8336127002	2026-05-29	greenhouse-api	(RIMINI) Agenti di vendita - P.Iva  - SumUp	SumUp	added
https://sumup.com/careers/positions/8329254002?gh_jid=8329254002	2026-05-29	greenhouse-api	Selbstständiger Vertriebsmitarbeiter Außendienst (m/w/d)- Kiel 	SumUp	added
https://sumup.com/careers/positions/8468006002?gh_jid=8468006002	2026-05-29	greenhouse-api	Senior AI Backend Engineer	SumUp	added
https://sumup.com/careers/positions/8249610002?gh_jid=8249610002	2026-05-29	greenhouse-api	Senior AI/ML Engineer	SumUp	added
https://sumup.com/careers/positions/8538499002?gh_jid=8538499002	2026-05-29	greenhouse-api	Senior AML Investigator	SumUp	added
https://sumup.com/careers/positions/8364210002?gh_jid=8364210002	2026-05-29	greenhouse-api	Senior Data Platform Engineer	SumUp	added
https://sumup.com/careers/positions/8366752002?gh_jid=8366752002	2026-05-29	greenhouse-api	Senior Product Manager - Hardware	SumUp	added
https://sumup.com/careers/positions/8529498002?gh_jid=8529498002	2026-05-29	greenhouse-api	Senior Technical Product Manager	SumUp	added
https://sumup.com/careers/positions/8418443002?gh_jid=8418443002	2026-05-29	greenhouse-api	Senior Technical Product Manager - Commercial Data	SumUp	added
https://sumup.com/careers/positions/8560185002?gh_jid=8560185002	2026-05-29	greenhouse-api	SIENA - Agenti di Vendita - P.Iva	SumUp	added
https://sumup.com/careers/positions/8092189002?gh_jid=8092189002	2026-05-29	greenhouse-api	 Talent Acquisition Partner - Spanish  Speaking  (1 year FTC) 	SumUp	added
https://sumup.com/careers/positions/8566489002?gh_jid=8566489002	2026-05-29	greenhouse-api	Team Lead AML Operations	SumUp	added
https://sumup.com/careers/positions/8555715002?gh_jid=8555715002	2026-05-29	greenhouse-api	Technical Product Manager - Platform	SumUp	added
https://sumup.com/careers/positions/8467947002?gh_jid=8467947002	2026-05-29	greenhouse-api	TOSCANA Agenti di Vendita - P.Iva	SumUp	added
https://sumup.com/careers/positions/8435159002?gh_jid=8435159002	2026-05-29	greenhouse-api	VITERBO - Agenti di Vendita - P.Iva	SumUp	added
https://sumup.com/careers/positions/8537240002?gh_jid=8537240002	2026-05-29	greenhouse-api	Working Student -  People Operations	SumUp	added
https://sumup.com/careers/positions/8508062002?gh_jid=8508062002	2026-05-29	greenhouse-api	Workplace Experience - Working Student	SumUp	added
https://www.scandit.com/careers/job-description/?gh_jid=7938301	2026-05-29	greenhouse-api	Program Manager, ML Data Operations	Scandit	added
https://www.scandit.com/careers/job-description/?gh_jid=7820556	2026-05-29	greenhouse-api	Senior Solutions Consultant (Enterprise Retail)	Scandit	added
https://wayve.firststage.co/jobs?gh_jid=8500131002	2026-05-29	greenhouse-api	Customer Integration Engineer	Wayve	added
https://wayve.firststage.co/jobs?gh_jid=8564317002	2026-05-29	greenhouse-api	Partner Integration Engineer	Wayve	added
https://wayve.firststage.co/jobs?gh_jid=8542420002	2026-05-29	greenhouse-api	Product Manager - AI Driver	Wayve	added
https://wayve.firststage.co/jobs?gh_jid=8568841002	2026-05-29	greenhouse-api	Product Manager, Driving Features	Wayve	added
https://wayve.firststage.co/jobs?gh_jid=8458272002	2026-05-29	greenhouse-api	Senior Cloud SRE - AI/ML Platform & GPU Compute	Wayve	added
https://wayve.firststage.co/jobs?gh_jid=8556042002	2026-05-29	greenhouse-api	Senior ML Performance Engineer (Inference Optimisation)	Wayve	added
https://wayve.firststage.co/jobs?gh_jid=8564314002	2026-05-29	greenhouse-api	Senior Platform Engineer	Wayve	added
https://wayve.firststage.co/jobs?gh_jid=8422027002	2026-05-29	greenhouse-api	Software Integration Engineer (6 months Contract) 	Wayve	added
https://wayve.firststage.co/jobs?gh_jid=8554444002	2026-05-29	greenhouse-api	Solutions Architect	Wayve	added
https://wayve.firststage.co/jobs?gh_jid=8537458002	2026-05-29	greenhouse-api	Staff Cloud SRE – AI/ML Platform & GPU Compute	Wayve	added
https://wayve.firststage.co/jobs?gh_jid=8564304002	2026-05-29	greenhouse-api	Staff Data Platform Engineer	Wayve	added
https://wayve.firststage.co/jobs?gh_jid=8545371002	2026-05-29	greenhouse-api	Staff ML Performance Engineer (Inference Optimisation)	Wayve	added
https://wayve.firststage.co/jobs?gh_jid=8425279002	2026-05-29	greenhouse-api	Staff ML Performance Engineer (Training Efficiency)	Wayve	added
https://wayve.firststage.co/jobs?gh_jid=8562409002	2026-05-29	greenhouse-api	Staff Product Manager – Cloud Platform - AI Portal	Wayve	added
